TABLEU,C1_AGE,C1_RANKING,C1_HANDNESS,C1_WEAPON,C2_AGE,C2_RANKING,C2_HANDNESS,C2_WEAPON,WINNER
16,21,134,0.0,2.0,22,97,1.0,2.0,0.0
16,22,9999999,0.0,2.0,21,9999999,1.0,2.0,1.0
16,20,325,0.0,2.0,22,101,0.0,2.0,0.0
16,21,107,0.0,2.0,22,202,0.0,2.0,0.0
16,22,213,0.0,2.0,22,155,0.0,2.0,1.0
8,22,66,0.0,2.0,19,291,0.0,2.0,0.0
8,21,330,0.0,2.0,21,134,0.0,2.0,1.0
8,21,9999999,1.0,2.0,20,325,0.0,2.0,0.0
8,21,107,0.0,2.0,22,155,0.0,2.0,1.0
4,22,66,0.0,2.0,21,134,0.0,2.0,0.0
4,21,9999999,1.0,2.0,22,155,0.0,2.0,1.0
2,22,66,0.0,2.0,22,155,0.0,2.0,0.0
32,20,191,0.0,2.0,22,66,0.0,2.0,1.0
32,21,74,0.0,2.0,23,143,0.0,2.0,1.0
32,19,291,0.0,2.0,18,349,0.0,2.0,0.0
32,19,9999999,0.0,2.0,22,89,1.0,2.0,1.0
32,22,327,0.0,2.0,18,9999999,0.0,2.0,1.0
32,22,321,0.0,2.0,21,330,0.0,2.0,1.0
32,22,125,0.0,2.0,21,134,0.0,2.0,1.0
32,19,159,1.0,2.0,22,97,1.0,2.0,1.0
32,22,9999999,0.0,2.0,21,103,1.0,2.0,0.0
32,20,256,0.0,2.0,21,9999999,1.0,2.0,1.0
32,20,555,1.0,2.0,20,325,0.0,2.0,1.0
32,20,223,0.0,2.0,22,101,0.0,2.0,1.0
32,20,9999999,0.0,2.0,21,107,0.0,2.0,1.0
32,22,460,1.0,2.0,22,202,0.0,2.0,1.0
32,22,213,0.0,2.0,22,41,0.0,2.0,0.0
32,18,90,0.0,2.0,22,155,0.0,2.0,1.0
16,22,66,0.0,2.0,23,143,0.0,2.0,0.0
16,19,291,0.0,2.0,22,89,1.0,2.0,0.0
16,18,9999999,0.0,2.0,21,330,0.0,2.0,1.0
16,21,134,0.0,2.0,22,97,1.0,2.0,0.0
16,22,9999999,0.0,2.0,21,9999999,1.0,2.0,1.0
16,20,325,0.0,2.0,22,101,0.0,2.0,0.0
16,21,107,0.0,2.0,22,202,0.0,2.0,0.0
16,22,213,0.0,2.0,22,155,0.0,2.0,1.0
8,22,66,0.0,2.0,19,291,0.0,2.0,0.0
8,21,330,0.0,2.0,21,134,0.0,2.0,1.0
8,21,9999999,1.0,2.0,20,325,0.0,2.0,0.0
8,21,107,0.0,2.0,22,155,0.0,2.0,1.0
4,22,66,0.0,2.0,21,134,0.0,2.0,0.0
4,21,9999999,1.0,2.0,22,155,0.0,2.0,1.0
2,22,66,0.0,2.0,22,155,0.0,2.0,0.0
32,20,78,0.0,2.0,21,880,0.0,2.0,0.0
32,21,120,0.0,2.0,20,358,0.0,2.0,0.0
32,20,9999999,0.0,2.0,22,246,0.0,2.0,0.0
32,21,316,1.0,2.0,21,159,0.0,2.0,1.0
32,20,9999999,0.0,2.0,22,235,1.0,2.0,1.0
32,22,9999999,0.0,2.0,22,12,0.0,2.0,1.0
32,22,80,1.0,2.0,21,229,0.0,2.0,0.0
32,21,47,0.0,2.0,22,83,0.0,2.0,0.0
32,22,271,0.0,2.0,22,9999999,0.0,2.0,1.0
32,21,165,0.0,2.0,21,553,0.0,2.0,0.0
32,21,9999999,0.0,2.0,21,118,1.0,2.0,1.0
32,21,9,0.0,2.0,21,256,0.0,2.0,0.0
32,21,48,0.0,2.0,19,228,0.0,2.0,0.0
32,22,9999999,0.0,2.0,22,172,0.0,2.0,0.0
32,22,145,0.0,2.0,21,921,1.0,2.0,1.0
32,20,325,0.0,2.0,23,9999999,0.0,2.0,1.0
16,20,78,0.0,2.0,21,120,0.0,2.0,0.0
16,20,9999999,0.0,2.0,21,159,0.0,2.0,1.0
16,22,235,1.0,2.0,22,12,0.0,2.0,0.0
16,22,80,1.0,2.0,21,47,0.0,2.0,0.0
16,22,9999999,0.0,2.0,21,165,0.0,2.0,1.0
16,21,118,1.0,2.0,21,9,0.0,2.0,1.0
16,21,48,0.0,2.0,22,9999999,0.0,2.0,0.0
16,21,921,1.0,2.0,23,9999999,0.0,2.0,0.0
8,20,78,0.0,2.0,21,159,0.0,2.0,0.0
8,22,235,1.0,2.0,22,80,1.0,2.0,1.0
8,21,165,0.0,2.0,21,9,0.0,2.0,0.0
8,21,48,0.0,2.0,21,921,1.0,2.0,0.0
4,20,78,0.0,2.0,22,80,1.0,2.0,0.0
4,21,165,0.0,2.0,21,48,0.0,2.0,1.0
2,20,78,0.0,2.0,21,48,0.0,2.0,1.0
32,22,137,0.0,0.0,20,37,0.0,0.0,1.0
32,18,85,0.0,0.0,20,32,0.0,0.0,1.0
32,21,7,0.0,0.0,22,355,0.0,0.0,0.0
32,17,16,0.0,0.0,21,186,0.0,0.0,1.0
32,20,101,0.0,0.0,22,188,0.0,0.0,0.0
32,22,244,0.0,0.0,22,67,0.0,0.0,1.0
32,21,22,0.0,0.0,22,90,0.0,0.0,0.0
32,22,97,0.0,0.0,22,9999999,0.0,0.0,1.0
32,22,11,0.0,0.0,21,167,0.0,0.0,0.0
32,22,30,0.0,0.0,22,61,1.0,0.0,1.0
32,19,187,1.0,0.0,21,213,0.0,0.0,1.0
32,22,119,1.0,0.0,21,141,0.0,0.0,0.0
32,22,50,0.0,0.0,21,126,1.0,0.0,0.0
32,22,13,0.0,0.0,22,431,0.0,0.0,0.0
32,20,170,0.0,0.0,21,69,0.0,0.0,1.0
32,22,9999999,0.0,0.0,21,21,1.0,0.0,1.0
16,20,37,0.0,0.0,20,32,0.0,0.0,1.0
16,21,7,0.0,0.0,21,186,0.0,0.0,1.0
16,20,101,0.0,0.0,22,67,0.0,0.0,0.0
16,21,22,0.0,0.0,22,9999999,0.0,0.0,1.0
16,22,11,0.0,0.0,22,61,1.0,0.0,0.0
16,21,213,0.0,0.0,22,119,1.0,0.0,0.0
16,22,50,0.0,0.0,22,13,0.0,0.0,0.0
16,21,69,0.0,0.0,21,21,1.0,0.0,1.0
8,20,32,0.0,0.0,21,186,0.0,0.0,0.0
8,20,101,0.0,0.0,22,9999999,0.0,0.0,0.0
8,22,11,0.0,0.0,21,213,0.0,0.0,0.0
8,22,50,0.0,0.0,21,21,1.0,0.0,1.0
4,20,32,0.0,0.0,20,101,0.0,0.0,0.0
4,22,11,0.0,0.0,21,21,1.0,0.0,0.0
2,20,32,0.0,0.0,22,11,0.0,0.0,0.0
32,22,35,0.0,1.0,22,232,0.0,1.0,0.0
32,20,96,0.0,1.0,21,99,0.0,1.0,0.0
32,21,127,0.0,1.0,22,475,0.0,1.0,1.0
32,22,24,1.0,1.0,21,332,0.0,1.0,0.0
32,19,101,0.0,1.0,20,423,0.0,1.0,0.0
32,22,103,1.0,1.0,22,132,0.0,1.0,1.0
32,22,93,1.0,1.0,22,87,0.0,1.0,0.0
32,21,260,1.0,1.0,21,15,1.0,1.0,1.0
32,22,191,0.0,1.0,21,66,0.0,1.0,1.0
32,17,9999999,0.0,1.0,21,139,0.0,1.0,1.0
32,20,23,0.0,1.0,22,180,1.0,1.0,0.0
32,20,157,1.0,1.0,21,148,0.0,1.0,1.0
32,22,29,0.0,1.0,21,498,1.0,1.0,0.0
32,21,92,0.0,1.0,22,242,0.0,1.0,0.0
32,20,476,0.0,1.0,20,152,0.0,1.0,1.0
32,22,129,0.0,1.0,19,6,1.0,1.0,1.0
16,22,35,0.0,1.0,20,96,0.0,1.0,0.0
16,22,475,0.0,1.0,22,24,1.0,1.0,0.0
16,19,101,0.0,1.0,22,132,0.0,1.0,0.0
16,22,93,1.0,1.0,21,15,1.0,1.0,0.0
16,21,66,0.0,1.0,21,139,0.0,1.0,1.0
16,20,23,0.0,1.0,21,148,0.0,1.0,0.0
16,22,29,0.0,1.0,21,92,0.0,1.0,0.0
16,20,152,0.0,1.0,19,6,1.0,1.0,1.0
8,22,35,0.0,1.0,22,475,0.0,1.0,0.0
8,19,101,0.0,1.0,22,93,1.0,1.0,1.0
8,21,139,0.0,1.0,20,23,0.0,1.0,0.0
8,22,29,0.0,1.0,19,6,1.0,1.0,0.0
4,22,35,0.0,1.0,22,93,1.0,1.0,0.0
4,21,139,0.0,1.0,22,29,0.0,1.0,0.0
2,22,35,0.0,1.0,21,139,0.0,1.0,1.0
32,21,54,0.0,0.0,22,204,0.0,0.0,0.0
32,21,598,1.0,0.0,22,131,1.0,0.0,0.0
32,22,9999999,0.0,0.0,19,9999999,1.0,0.0,0.0
32,22,441,0.0,0.0,21,506,0.0,0.0,1.0
32,21,273,0.0,0.0,22,9999999,1.0,0.0,1.0
32,22,9999999,0.0,0.0,21,125,0.0,0.0,1.0
32,20,35,0.0,0.0,21,70,0.0,0.0,0.0
32,20,9999999,0.0,0.0,22,243,0.0,0.0,1.0
32,21,15,0.0,0.0,22,148,1.0,0.0,0.0
32,21,246,0.0,0.0,22,560,0.0,0.0,0.0
32,19,138,0.0,0.0,22,9999999,0.0,0.0,0.0
32,21,519,1.0,0.0,21,53,0.0,0.0,1.0
32,20,91,1.0,0.0,21,43,0.0,0.0,0.0
32,22,605,0.0,0.0,19,9999999,0.0,0.0,0.0
32,22,182,0.0,0.0,22,9999999,0.0,0.0,1.0
32,22,161,0.0,0.0,20,390,0.0,0.0,1.0
16,21,54,0.0,0.0,21,598,1.0,0.0,1.0
16,22,9999999,0.0,0.0,21,506,0.0,0.0,1.0
16,22,9999999,1.0,0.0,21,125,0.0,0.0,1.0
16,20,35,0.0,0.0,22,243,0.0,0.0,1.0
16,21,15,0.0,0.0,21,246,0.0,0.0,1.0
16,19,138,0.0,0.0,21,53,0.0,0.0,1.0
16,20,91,1.0,0.0,22,605,0.0,0.0,0.0
16,22,9999999,0.0,0.0,20,390,0.0,0.0,0.0
8,21,598,1.0,0.0,21,506,0.0,0.0,0.0
8,21,125,0.0,0.0,22,243,0.0,0.0,1.0
8,21,246,0.0,0.0,21,53,0.0,0.0,0.0
8,20,91,1.0,0.0,22,9999999,0.0,0.0,0.0
4,21,598,1.0,0.0,22,243,0.0,0.0,1.0
4,21,246,0.0,0.0,20,91,1.0,0.0,1.0
2,22,243,0.0,0.0,20,91,1.0,0.0,0.0
32,17,313,0.0,1.0,18,324,0.0,1.0,1.0
32,19,9999999,1.0,1.0,19,425,0.0,1.0,0.0
32,19,9999999,1.0,1.0,18,9999999,1.0,1.0,1.0
32,18,92,1.0,1.0,19,9999999,0.0,1.0,0.0
32,19,9999999,0.0,1.0,20,475,0.0,1.0,0.0
32,18,376,0.0,1.0,19,210,0.0,1.0,1.0
32,19,252,0.0,1.0,18,80,0.0,1.0,1.0
32,19,371,0.0,1.0,18,240,1.0,1.0,1.0
32,18,333,0.0,1.0,18,103,0.0,1.0,1.0
32,19,645,0.0,1.0,19,312,0.0,1.0,1.0
32,18,185,0.0,1.0,19,307,0.0,1.0,1.0
32,20,594,1.0,1.0,20,197,0.0,1.0,1.0
32,18,9999999,0.0,1.0,18,146,1.0,1.0,0.0
32,18,378,0.0,1.0,19,94,0.0,1.0,1.0
32,19,106,1.0,1.0,19,9999999,1.0,1.0,1.0
32,19,782,0.0,1.0,19,404,0.0,1.0,1.0
16,18,324,0.0,1.0,19,9999999,1.0,1.0,1.0
16,18,9999999,1.0,1.0,18,92,1.0,1.0,1.0
16,19,9999999,0.0,1.0,19,210,0.0,1.0,1.0
16,18,80,0.0,1.0,18,240,1.0,1.0,0.0
16,18,103,0.0,1.0,19,312,0.0,1.0,1.0
16,19,307,0.0,1.0,20,197,0.0,1.0,1.0
16,18,9999999,0.0,1.0,19,94,0.0,1.0,1.0
16,19,9999999,1.0,1.0,19,404,0.0,1.0,0.0
8,19,9999999,1.0,1.0,18,92,1.0,1.0,1.0
8,19,210,0.0,1.0,18,80,0.0,1.0,1.0
8,19,312,0.0,1.0,20,197,0.0,1.0,1.0
8,19,94,0.0,1.0,19,9999999,1.0,1.0,0.0
4,18,92,1.0,1.0,18,80,0.0,1.0,0.0
4,20,197,0.0,1.0,19,94,0.0,1.0,1.0
2,18,92,1.0,1.0,19,94,0.0,1.0,1.0
32,19,317,1.0,2.0,18,782,0.0,2.0,0.0
32,19,197,0.0,2.0,17,251,0.0,2.0,0.0
32,19,257,1.0,2.0,19,9999999,0.0,2.0,1.0
32,19,331,0.0,2.0,18,572,1.0,2.0,1.0
32,19,159,1.0,2.0,19,9999999,0.0,2.0,1.0
32,19,9999999,1.0,2.0,18,306,0.0,2.0,1.0
32,19,9999999,0.0,2.0,19,9999999,0.0,2.0,0.0
32,18,9999999,0.0,2.0,19,311,1.0,2.0,1.0
32,19,338,0.0,2.0,19,263,1.0,2.0,0.0
32,19,291,0.0,2.0,19,9999999,0.0,2.0,0.0
32,19,49,0.0,2.0,18,90,0.0,2.0,1.0
32,19,9999999,0.0,2.0,19,9999999,0.0,2.0,0.0
32,18,398,0.0,2.0,16,9999999,0.0,2.0,0.0
32,19,272,0.0,2.0,18,349,0.0,2.0,1.0
32,19,9999999,1.0,2.0,18,353,0.0,2.0,0.0
32,19,9999999,1.0,2.0,19,9999999,0.0,2.0,1.0
16,19,317,1.0,2.0,19,197,0.0,2.0,0.0
16,19,9999999,0.0,2.0,18,572,1.0,2.0,0.0
16,19,9999999,0.0,2.0,18,306,0.0,2.0,1.0
16,19,9999999,0.0,2.0,19,311,1.0,2.0,0.0
16,19,338,0.0,2.0,19,291,0.0,2.0,0.0
16,18,90,0.0,2.0,19,9999999,0.0,2.0,1.0
16,18,398,0.0,2.0,18,349,0.0,2.0,1.0
16,19,9999999,1.0,2.0,19,9999999,0.0,2.0,0.0
8,19,317,1.0,2.0,19,9999999,0.0,2.0,0.0
8,18,306,0.0,2.0,19,9999999,0.0,2.0,0.0
8,19,338,0.0,2.0,19,9999999,0.0,2.0,0.0
8,18,349,0.0,2.0,19,9999999,1.0,2.0,1.0
4,19,317,1.0,2.0,18,306,0.0,2.0,0.0
4,19,338,0.0,2.0,19,9999999,1.0,2.0,1.0
2,19,317,1.0,2.0,19,9999999,1.0,2.0,0.0
32,19,47,0.0,0.0,18,9999999,1.0,0.0,0.0
32,19,284,1.0,0.0,19,128,0.0,0.0,1.0
32,16,57,1.0,0.0,18,233,1.0,0.0,0.0
32,18,104,0.0,0.0,18,281,0.0,0.0,1.0
32,19,187,1.0,0.0,18,9999999,0.0,0.0,0.0
32,18,106,0.0,0.0,19,265,1.0,0.0,0.0
32,19,456,0.0,0.0,18,25,1.0,0.0,1.0
32,18,118,1.0,0.0,19,280,0.0,0.0,0.0
32,19,9999999,0.0,0.0,18,9999999,1.0,0.0,1.0
32,19,9999999,0.0,0.0,19,229,0.0,0.0,1.0
32,17,16,0.0,0.0,17,72,1.0,0.0,0.0
32,18,94,0.0,0.0,17,99,1.0,0.0,1.0
32,19,86,0.0,0.0,19,9999999,0.0,0.0,0.0
32,19,26,0.0,0.0,19,242,1.0,0.0,0.0
32,18,331,0.0,0.0,19,271,0.0,0.0,1.0
32,18,317,0.0,0.0,18,85,0.0,0.0,1.0
16,19,47,0.0,0.0,19,128,0.0,0.0,0.0
16,16,57,1.0,0.0,18,281,0.0,0.0,0.0
16,19,187,1.0,0.0,18,106,0.0,0.0,0.0
16,18,25,1.0,0.0,18,118,1.0,0.0,1.0
16,19,9999999,0.0,0.0,19,229,0.0,0.0,0.0
16,17,16,0.0,0.0,17,99,1.0,0.0,0.0
16,19,86,0.0,0.0,19,26,0.0,0.0,1.0
16,19,271,0.0,0.0,18,85,0.0,0.0,1.0
8,19,47,0.0,0.0,16,57,1.0,0.0,0.0
8,19,187,1.0,0.0,18,118,1.0,0.0,0.0
8,19,9999999,0.0,0.0,17,16,0.0,0.0,1.0
8,19,26,0.0,0.0,18,85,0.0,0.0,1.0
4,19,47,0.0,0.0,19,187,1.0,0.0,1.0
4,17,16,0.0,0.0,18,85,0.0,0.0,1.0
2,19,187,1.0,0.0,18,85,0.0,0.0,1.0
32,19,9999999,0.0,2.0,19,935,1.0,2.0,1.0
32,19,228,0.0,2.0,19,98,1.0,2.0,0.0
32,19,9999999,1.0,2.0,19,770,1.0,2.0,0.0
32,19,106,0.0,2.0,19,46,1.0,2.0,1.0
32,19,9999999,0.0,2.0,20,9999999,0.0,2.0,0.0
32,18,449,0.0,2.0,19,448,0.0,2.0,1.0
32,20,332,1.0,2.0,18,9999999,1.0,2.0,0.0
32,19,258,0.0,2.0,18,9999999,1.0,2.0,1.0
32,19,295,1.0,2.0,18,355,0.0,2.0,0.0
32,19,9999999,0.0,2.0,19,464,1.0,2.0,1.0
32,19,514,1.0,2.0,19,219,0.0,2.0,1.0
32,19,357,1.0,2.0,17,9999999,1.0,2.0,0.0
32,19,547,0.0,2.0,19,9999999,0.0,2.0,0.0
32,19,9999999,0.0,2.0,19,382,0.0,2.0,0.0
32,18,9999999,0.0,2.0,19,9999999,0.0,2.0,0.0
32,19,372,0.0,2.0,19,112,0.0,2.0,0.0
16,19,935,1.0,2.0,19,228,0.0,2.0,1.0
16,19,9999999,1.0,2.0,19,46,1.0,2.0,1.0
16,19,9999999,0.0,2.0,19,448,0.0,2.0,1.0
16,20,332,1.0,2.0,18,9999999,1.0,2.0,0.0
16,19,295,1.0,2.0,19,464,1.0,2.0,1.0
16,19,219,0.0,2.0,19,357,1.0,2.0,0.0
16,19,547,0.0,2.0,19,9999999,0.0,2.0,1.0
16,18,9999999,0.0,2.0,19,372,0.0,2.0,0.0
8,19,228,0.0,2.0,19,46,1.0,2.0,1.0
8,19,448,0.0,2.0,20,332,1.0,2.0,0.0
8,19,464,1.0,2.0,19,219,0.0,2.0,0.0
8,19,9999999,0.0,2.0,18,9999999,0.0,2.0,0.0
4,19,46,1.0,2.0,19,448,0.0,2.0,1.0
4,19,464,1.0,2.0,19,9999999,0.0,2.0,0.0
2,19,448,0.0,2.0,19,464,1.0,2.0,0.0
32,19,247,0.0,0.0,19,584,0.0,0.0,0.0
32,19,342,0.0,0.0,19,9999999,0.0,0.0,0.0
32,19,9999999,0.0,0.0,18,252,0.0,0.0,0.0
32,18,9999999,0.0,0.0,19,299,0.0,0.0,1.0
32,18,9999999,0.0,0.0,19,209,0.0,0.0,0.0
32,19,9999999,0.0,0.0,19,568,0.0,0.0,0.0
32,19,595,0.0,0.0,19,9999999,0.0,0.0,1.0
32,19,9999999,0.0,0.0,19,9999999,0.0,0.0,0.0
32,19,289,0.0,0.0,19,130,0.0,0.0,0.0
32,19,421,0.0,0.0,18,9999999,0.0,0.0,1.0
32,19,89,1.0,0.0,19,9999999,0.0,0.0,0.0
32,18,545,0.0,0.0,19,9999999,0.0,0.0,1.0
32,19,9999999,0.0,0.0,19,608,1.0,0.0,0.0
32,19,81,0.0,0.0,18,320,0.0,0.0,0.0
32,19,117,0.0,0.0,18,260,0.0,0.0,0.0
32,18,443,0.0,0.0,19,186,0.0,0.0,1.0
16,19,247,0.0,0.0,19,342,0.0,0.0,0.0
16,19,9999999,0.0,0.0,19,299,0.0,0.0,0.0
16,18,9999999,0.0,0.0,19,9999999,0.0,0.0,1.0
16,19,9999999,0.0,0.0,19,9999999,0.0,0.0,0.0
16,19,289,0.0,0.0,18,9999999,0.0,0.0,0.0
16,19,89,1.0,0.0,19,9999999,0.0,0.0,1.0
16,19,9999999,0.0,0.0,19,81,0.0,0.0,1.0
16,19,117,0.0,0.0,19,186,0.0,0.0,1.0
8,19,247,0.0,0.0,19,9999999,0.0,0.0,0.0
8,19,9999999,0.0,0.0,19,9999999,0.0,0.0,0.0
8,19,289,0.0,0.0,19,9999999,0.0,0.0,1.0
8,19,81,0.0,0.0,19,186,0.0,0.0,1.0
4,19,247,0.0,0.0,19,9999999,0.0,0.0,1.0
4,19,9999999,0.0,0.0,19,186,0.0,0.0,1.0
2,19,9999999,0.0,0.0,19,186,0.0,0.0,1.0
32,18,138,1.0,1.0,16,485,0.0,1.0,0.0
32,17,307,0.0,1.0,19,19,0.0,1.0,1.0
32,19,9999999,0.0,1.0,18,312,0.0,1.0,0.0
32,19,490,0.0,1.0,19,101,0.0,1.0,1.0
32,19,9999999,1.0,1.0,19,505,0.0,1.0,0.0
32,17,9999999,0.0,1.0,19,6,1.0,1.0,1.0
32,19,256,0.0,1.0,18,144,1.0,1.0,1.0
32,19,290,0.0,1.0,19,477,0.0,1.0,1.0
32,18,9999999,0.0,1.0,19,484,0.0,1.0,0.0
32,19,81,0.0,1.0,18,9999999,1.0,1.0,0.0
32,19,9999999,1.0,1.0,18,431,0.0,1.0,0.0
32,17,321,0.0,1.0,19,211,0.0,1.0,1.0
32,18,9999999,0.0,1.0,19,246,0.0,1.0,0.0
32,18,464,0.0,1.0,18,117,1.0,1.0,1.0
32,18,174,1.0,1.0,18,381,0.0,1.0,0.0
32,19,9999999,0.0,1.0,19,205,1.0,1.0,1.0
16,18,138,1.0,1.0,19,19,0.0,1.0,1.0
16,19,9999999,0.0,1.0,19,101,0.0,1.0,1.0
16,19,9999999,1.0,1.0,19,6,1.0,1.0,1.0
16,18,144,1.0,1.0,19,477,0.0,1.0,1.0
16,18,9999999,0.0,1.0,19,81,0.0,1.0,0.0
16,19,9999999,1.0,1.0,19,211,0.0,1.0,0.0
16,18,9999999,0.0,1.0,18,117,1.0,1.0,1.0
16,18,174,1.0,1.0,19,205,1.0,1.0,1.0
8,19,19,0.0,1.0,19,101,0.0,1.0,0.0
8,19,6,1.0,1.0,19,477,0.0,1.0,1.0
8,18,9999999,0.0,1.0,19,9999999,1.0,1.0,0.0
8,18,117,1.0,1.0,19,205,1.0,1.0,1.0
4,19,19,0.0,1.0,19,477,0.0,1.0,0.0
4,18,9999999,0.0,1.0,19,205,1.0,1.0,1.0
2,19,19,0.0,1.0,19,205,1.0,1.0,1.0
32,30,27,0.0,0.0,28,37,0.0,0.0,1.0
32,37,509,0.0,0.0,34,9999999,1.0,0.0,0.0
32,25,6,0.0,0.0,24,179,0.0,0.0,0.0
32,30,82,0.0,0.0,30,127,0.0,0.0,0.0
32,35,3,0.0,0.0,29,9999999,0.0,0.0,0.0
32,22,5,0.0,0.0,30,133,0.0,0.0,1.0
32,34,20,0.0,0.0,36,9999999,0.0,0.0,0.0
32,28,13,0.0,0.0,28,4,0.0,0.0,1.0
32,29,2,0.0,0.0,25,21,0.0,0.0,0.0
32,24,7,1.0,0.0,27,22,0.0,0.0,1.0
32,23,1,1.0,0.0,28,19,0.0,0.0,0.0
32,31,11,1.0,0.0,29,9,0.0,0.0,1.0
32,24,39,0.0,0.0,30,113,1.0,0.0,0.0
32,30,244,0.0,0.0,32,9999999,0.0,0.0,1.0
32,36,17,0.0,0.0,25,31,0.0,0.0,0.0
32,32,14,1.0,0.0,35,9999999,1.0,0.0,1.0
16,28,37,0.0,0.0,37,509,0.0,0.0,1.0
16,25,6,0.0,0.0,30,82,0.0,0.0,0.0
16,35,3,0.0,0.0,30,133,0.0,0.0,0.0
16,34,20,0.0,0.0,28,4,0.0,0.0,0.0
16,29,2,0.0,0.0,27,22,0.0,0.0,0.0
16,23,1,1.0,0.0,29,9,0.0,0.0,0.0
16,24,39,0.0,0.0,32,9999999,0.0,0.0,1.0
16,36,17,0.0,0.0,35,9999999,1.0,0.0,1.0
8,37,509,0.0,0.0,25,6,0.0,0.0,0.0
8,35,3,0.0,0.0,34,20,0.0,0.0,1.0
8,29,2,0.0,0.0,23,1,1.0,0.0,1.0
8,32,9999999,0.0,0.0,35,9999999,1.0,0.0,0.0
4,37,509,0.0,0.0,34,20,0.0,0.0,1.0
4,23,1,1.0,0.0,32,9999999,0.0,0.0,0.0
2,34,20,0.0,0.0,23,1,1.0,0.0,1.0
32,33,2,0.0,0.0,25,18,0.0,0.0,0.0
32,28,400,0.0,0.0,30,17,0.0,0.0,1.0
32,31,48,0.0,0.0,30,8,1.0,0.0,1.0
32,25,6,1.0,0.0,23,9999999,0.0,0.0,0.0
32,23,127,1.0,0.0,28,12,1.0,0.0,1.0
32,25,53,0.0,0.0,22,11,0.0,0.0,1.0
32,29,133,0.0,0.0,28,9999999,0.0,0.0,1.0
32,33,29,1.0,0.0,26,252,0.0,0.0,0.0
32,29,58,0.0,0.0,32,9999999,0.0,1.0,1.0
32,36,40,0.0,0.0,27,93,0.0,0.0,0.0
32,29,82,0.0,0.0,29,4,0.0,0.0,1.0
32,33,9999999,0.0,0.0,22,97,0.0,0.0,0.0
32,28,31,0.0,0.0,23,3,0.0,0.0,1.0
32,20,32,0.0,0.0,25,191,0.0,0.0,1.0
32,29,23,0.0,0.0,28,1,0.0,0.0,1.0
16,33,2,0.0,0.0,30,17,0.0,0.0,0.0
16,28,45,0.0,0.0,30,8,1.0,0.0,1.0
16,25,6,1.0,0.0,28,12,1.0,0.0,0.0
16,22,11,0.0,0.0,28,9999999,0.0,0.0,0.0
16,33,29,1.0,0.0,32,9999999,0.0,1.0,1.0
16,36,40,0.0,0.0,29,4,0.0,0.0,0.0
16,33,9999999,0.0,0.0,23,3,0.0,0.0,1.0
16,25,191,0.0,0.0,28,1,0.0,0.0,0.0
8,33,2,0.0,0.0,30,8,1.0,0.0,0.0
8,25,6,1.0,0.0,22,11,0.0,0.0,0.0
8,32,9999999,0.0,1.0,36,40,0.0,0.0,0.0
8,23,3,0.0,0.0,25,191,0.0,0.0,1.0
4,33,2,0.0,0.0,25,6,1.0,0.0,1.0
4,32,9999999,0.0,1.0,25,191,0.0,0.0,1.0
2,25,6,1.0,0.0,25,191,0.0,0.0,0.0
32,21,147,0.0,0.0,28,9999999,0.0,0.0,0.0
32,25,273,0.0,0.0,33,39,1.0,1.0,1.0
32,29,140,0.0,0.0,29,9999999,0.0,0.0,0.0
32,27,9999999,1.0,0.0,26,131,0.0,0.0,1.0
32,24,66,0.0,0.0,21,9999999,0.0,0.0,0.0
32,23,9999999,0.0,0.0,24,9999999,0.0,0.0,1.0
32,30,9999999,0.0,0.0,20,55,1.0,0.0,0.0
32,21,9999999,0.0,0.0,21,9999999,0.0,0.0,1.0
32,27,51,0.0,0.0,22,9999999,0.0,0.0,0.0
32,23,9999999,1.0,0.0,21,9999999,0.0,0.0,0.0
32,27,163,0.0,0.0,25,60,0.0,0.0,1.0
32,25,9999999,0.0,0.0,32,377,0.0,0.0,1.0
32,19,9999999,0.0,0.0,19,382,0.0,0.0,0.0
32,22,431,0.0,0.0,38,46,0.0,0.0,0.0
32,20,275,0.0,0.0,24,116,0.0,0.0,1.0
16,21,147,0.0,0.0,33,39,1.0,1.0,1.0
16,29,140,0.0,0.0,26,131,0.0,0.0,0.0
16,24,66,0.0,0.0,24,9999999,0.0,0.0,1.0
16,30,9999999,0.0,0.0,21,9999999,0.0,0.0,0.0
16,27,51,0.0,0.0,23,9999999,1.0,0.0,1.0
16,25,60,0.0,0.0,32,377,0.0,0.0,1.0
16,19,9999999,0.0,0.0,22,431,0.0,0.0,1.0
8,33,39,1.0,1.0,29,140,0.0,0.0,0.0
8,24,9999999,0.0,0.0,30,9999999,0.0,0.0,0.0
8,23,9999999,1.0,0.0,32,377,0.0,0.0,1.0
4,33,39,1.0,1.0,24,9999999,0.0,0.0,0.0
4,32,377,0.0,0.0,22,431,0.0,0.0,1.0
2,33,39,1.0,1.0,22,431,0.0,0.0,1.0
32,27,24,1.0,2.0,25,26,1.0,2.0,0.0
32,33,167,0.0,2.0,30,14,1.0,2.0,0.0
32,26,4,1.0,2.0,30,33,1.0,2.0,0.0
32,25,162,0.0,2.0,38,9999999,0.0,2.0,1.0
32,33,25,0.0,2.0,33,27,1.0,2.0,1.0
32,38,68,1.0,2.0,27,104,1.0,2.0,0.0
32,26,9999999,0.0,2.0,26,31,0.0,2.0,0.0
32,25,34,0.0,2.0,28,8,0.0,2.0,0.0
